id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
7a769746f250ebd39a11b75f26b1ab40,szczecin,blockOfFlats,82.0,4.0,2.0,2.0,1960.0,53.4392182,14.4990182,4.47,6.0,0.071,0.581,0.453,0.332,0.431,2.119,0.432,condominium,brick,,yes,no,no,no,yes,659000
af5148fa71cba23cefd4ace7b6366a7c,szczecin,tenement,129.5,5.0,1.0,4.0,1920.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,,no,yes,no,no,no,790000
f3618a116855be061f6b6b6b35e651b3,szczecin,blockOfFlats,51.8,3.0,1.0,11.0,1980.0,53.42161413,14.52361457,2.48,6.0,0.425,0.494,0.781,1.032,0.479,0.565,0.037,cooperative,concreteSlab,premium,no,yes,yes,no,yes,485000
f013d934ef322ee2773d3fb7de4c8cd3,szczecin,blockOfFlats,77.93,4.0,3.0,4.0,2010.0,53.44257375,14.56131285,2.13,12.0,0.237,0.589,0.693,0.331,0.256,1.471,0.269,condominium,brick,premium,yes,yes,yes,no,yes,850000
3ef11d498aec3090247a2b4674641d4b,szczecin,blockOfFlats,48.0,3.0,10.0,11.0,1970.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,cooperative,concreteSlab,,no,yes,yes,no,yes,419000
a6c217efbd45b212d9cc51259a3a7f3e,szczecin,blockOfFlats,46.82,2.0,,2.0,2019.0,53.4956832,14.5909457,8.28,4.0,1.168,1.309,0.401,0.14,0.388,3.761,0.386,condominium,,premium,yes,yes,yes,no,no,540000
d0defa54445d9bc5c466b66f0c24ff5e,szczecin,blockOfFlats,56.8,3.0,9.0,10.0,1981.0,53.44463925,14.5526551,2.43,19.0,0.239,0.402,0.362,0.446,0.138,1.182,0.093,cooperative,concreteSlab,premium,no,yes,yes,no,no,449208
ee080fd9b7bbe390989eecec247f2cb4,szczecin,,43.0,2.0,2.0,3.0,,53.45152,14.54794,3.24,9.0,0.443,1.038,0.16,0.191,0.589,1.531,0.273,condominium,,,no,no,no,no,no,365000
9fe68f159bda31d2cd22bf716d74fb22,szczecin,blockOfFlats,51.1,3.0,3.0,3.0,2007.0,53.3665496,14.6646884,9.34,7.0,0.356,1.437,0.26,0.402,0.351,,0.225,cooperative,,premium,no,yes,no,no,yes,590000
23c57a40f820922653a7f247e9de1e13,szczecin,blockOfFlats,55.0,2.0,4.0,4.0,1997.0,53.44695,14.55296,2.67,15.0,0.279,0.659,0.58,0.454,0.022,1.401,0.165,condominium,brick,low,no,no,,no,no,325000
37fd0125bfba65cbae40bd8c24ad6ff8,szczecin,,145.14,6.0,,1.0,,53.4053208,14.6941179,9.05,0.0,0.697,3.358,1.247,1.881,1.769,,1.25,condominium,brick,,yes,no,no,no,no,649000
14a180f9a7632046d7cfa3fe4216746c,szczecin,tenement,74.9,4.0,4.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,brick,premium,yes,no,no,no,yes,470000
dbf4f423f17a974e48d91e21c0169d48,szczecin,blockOfFlats,47.72,2.0,6.0,11.0,1985.0,53.4535,14.5529,3.39,10.0,0.414,0.683,0.334,0.342,0.208,1.923,0.2,cooperative,concreteSlab,,no,yes,yes,no,yes,460000
4c57d2493fc8dc24b4d5f43cfaf08ea4,szczecin,,65.6,3.0,6.0,8.0,1980.0,53.4230495,14.4471272,7.54,0.0,1.046,3.027,1.23,0.961,1.102,,1.436,cooperative,concreteSlab,,no,yes,yes,no,no,460000
71fcf969b0bb6cbcafe255c46c6f401f,szczecin,blockOfFlats,52.92,3.0,2.0,4.0,1960.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,yes,no,no,yes,520000
1ee44c660bbb657e32a5eca4a9ee199c,szczecin,tenement,66.13,3.0,1.0,4.0,1930.0,53.4432854,14.54526392,2.44,16.0,0.382,0.558,0.246,0.239,0.12,0.804,0.198,condominium,brick,,yes,no,no,no,yes,489000
b46dd0fe17f5a4f8f746a53629a5b63a,szczecin,,140.81,6.0,1.0,1.0,,53.439754,14.5203002,3.25,1.0,0.612,0.906,0.607,0.731,0.595,0.741,0.446,condominium,,,no,no,,no,no,775000
2dd62bc73931938efb3865e0124b0a62,szczecin,blockOfFlats,29.4,1.0,6.0,11.0,1975.0,53.4487,14.5708,2.89,5.0,0.241,0.735,0.525,0.232,0.362,1.635,0.172,cooperative,,,yes,no,yes,no,yes,299000
bce846f27f8b5df81b2b92895d57c5aa,szczecin,tenement,63.1,3.0,2.0,2.0,1930.0,53.44644011,14.49303532,5.18,3.0,0.292,0.984,0.564,0.686,0.578,2.541,0.586,condominium,brick,premium,yes,no,no,no,yes,499000
f49813bf2c5609b549b49fd3aa1a39c0,szczecin,tenement,85.81,3.0,3.0,4.0,1920.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,low,no,no,no,no,yes,449000
4a7fc78d0ea83b84f58cf5879251ac5b,szczecin,blockOfFlats,57.0,2.0,3.0,4.0,,53.3790859372279,14.6515535818876,7.77,20.0,0.267,0.276,0.163,0.113,0.31,,0.184,cooperative,brick,,no,no,no,no,yes,449000
54305a29151802fc48fbab91f18ba29c,szczecin,blockOfFlats,56.92,3.0,3.0,4.0,1992.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,brick,,no,no,no,no,yes,479000
5a5fd37323e18f947cc2e1c2312003f9,szczecin,,78.0,3.0,3.0,5.0,1997.0,53.4414791,14.5382394,2.51,9.0,0.493,0.339,0.465,0.108,0.109,0.503,0.544,cooperative,,,yes,yes,no,no,no,639995
21c8557b4cb3716ad171f94ada7e93b8,szczecin,,71.03,3.0,1.0,1.0,2015.0,53.47718571,14.53451553,6.23,0.0,1.254,2.509,1.128,0.825,0.793,3.325,0.754,condominium,brick,premium,yes,yes,no,no,no,799999
aecb502fab51de2448602932ef4b3437,szczecin,tenement,29.06,1.0,4.0,4.0,1930.0,53.4294606,14.5520172,0.9,69.0,0.252,0.297,0.341,0.149,0.049,0.565,0.137,condominium,brick,premium,no,no,,no,no,260000
